ID,Year_Birth,Kidhome,Teenhome,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntOtherProds,NumStorePurchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumWebVisitsMonth,AcceptedCmp2,AcceptedCmp1,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5
6271,1952,0,1,5/09/2022,1219,0,184,0,0,46,3,35,4,0,3,0,0,0,0,0
10065,1970,0,0,20/10/2021,161,92,299,345,184,391,6,35,4,0,4,0,0,0,0,0
4741,1974,1,0,18/04/2022,8993,736,1610,483,736,368,6,35,12,4,9,0,0,0,1,0
246,1965,1,1,17/08/2022,4577,207,1311,460,483,138,21,28,8,2,7,0,0,0,0,0
375,1954,0,0,14/05/2021,11868,1288,10327,1978,759,368,3,7,4,4,11,0,0,0,0,0
1524,1983,0,0,18/05/2021,16307,1035,2645,690,3680,1035,3,35,16,4,5,0,1,0,0,0
10022,1973,1,1,28/04/2022,276,0,92,0,0,0,3,35,2,0,2,0,0,0,0,0
7451,1960,0,0,6/05/2022,23000,437,16353,2875,2645,874,0,7,8,12,9,0,0,0,1,0
11010,1984,1,0,16/11/2021,437,69,414,69,23,0,9,56,6,0,3,0,0,0,0,0
3885,1983,1,0,2/01/2022,368,46,414,69,0,552,3,56,2,2,2,0,0,1,0,0
1175,1983,0,0,7/12/2021,2024,897,1242,1472,644,3519,3,42,6,10,3,0,0,1,0,0
2320,1978,0,1,29/11/2021,11684,253,1357,529,115,667,15,63,22,2,6,0,0,0,0,0
850,1968,0,1,23/12/2021,8763,644,4945,1932,644,483,6,21,12,10,9,0,0,0,0,0
4713,1979,1,0,8/02/2021,1702,0,966,46,23,138,6,49,4,2,4,0,0,0,0,0
675,1973,1,1,3/08/2021,3358,0,2139,161,299,1679,15,49,8,4,5,0,0,0,0,0
5025,1979,1,0,12/03/2022,529,391,529,989,460,207,3,21,4,2,4,0,0,0,0,0
2308,1954,0,1,4/02/2021,2530,115,3151,598,529,667,6,49,12,2,5,0,0,0,0,0
5995,1962,1,1,6/03/2021,3795,69,3381,92,552,943,21,56,12,4,5,0,0,0,0,0
6749,1966,1,1,25/10/2020,22011,1081,11362,1886,1081,2185,12,56,10,6,6,0,0,0,0,0
8977,1985,0,0,31/03/2021,23,69,92,46,69,253,3,28,0,0,3,0,0,0,0,0
4756,1952,0,0,8/03/2022,4048,667,18814,0,759,2576,3,28,14,12,11,0,0,0,0,0
3412,1951,0,1,3/04/2021,18745,184,1219,253,0,1610,12,49,4,4,9,0,0,0,1,0
606,1967,1,1,27/12/2021,138,23,46,46,0,92,3,49,2,0,2,0,0,0,0,0
5961,1978,1,0,24/08/2022,184,92,460,138,69,368,3,35,2,0,3,0,0,0,0,0
2894,1985,0,0,15/01/2022,24541,3174,17250,0,437,897,3,28,14,10,8,0,1,0,1,1
10542,1968,1,1,22/10/2020,667,92,782,46,92,92,9,63,6,0,3,0,0,0,0,0
8015,1962,0,0,20/07/2021,16422,1748,9085,2668,0,276,3,7,8,12,9,0,0,0,0,0
10617,1989,0,0,8/08/2022,184,92,230,46,46,92,6,35,6,0,3,0,0,0,0,0
11166,1961,0,1,21/04/2021,5267,115,1288,69,46,460,6,49,12,4,4,0,0,0,0,0
523,1989,1,0,19/04/2021,529,0,598,161,345,69,3,35,4,0,4,0,0,0,0,0
4066,1978,1,0,28/07/2022,23,115,184,92,184,460,6,42,4,2,2,0,0,0,0,0
8414,1962,0,1,3/11/2021,1288,0,276,0,0,414,6,49,4,0,4,0,0,0,0,0
819,1945,0,0,22/01/2022,11684,2852,5727,1150,874,3082,3,21,12,10,13,0,0,0,0,0
7755,1954,0,1,29/01/2022,8050,69,897,0,0,437,6,56,18,2,4,0,0,0,0,0
10525,1986,1,0,30/12/2020,230,0,184,0,0,207,3,63,2,0,2,0,0,1,0,0
1453,1943,0,0,22/09/2021,16905,920,4209,1196,460,690,6,42,18,6,13,0,0,0,0,0
10710,1979,0,1,15/11/2020,115,46,69,69,0,115,3,56,2,0,2,0,0,0,0,0
2613,1960,0,1,20/06/2022,3726,138,851,138,299,299,6,7,2,6,6,0,0,0,0,0
213,1963,1,1,14/08/2022,805,0,253,0,0,46,12,49,4,2,3,0,0,0,0,0
967,1976,1,1,7/10/2021,7866,207,2576,437,322,437,30,49,10,4,9,0,0,0,0,0
7959,1961,0,0,15/08/2022,15134,1840,11109,2829,299,299,3,7,6,4,5,0,0,0,0,0
640,1951,0,1,28/05/2021,8188,1840,7567,3174,391,2438,6,35,14,12,10,0,0,0,0,0
4252,1965,0,1,9/06/2022,4899,115,644,161,161,943,3,35,8,2,6,0,0,0,0,0
6218,1965,0,1,6/01/2021,10511,92,667,0,0,207,3,49,16,2,7,0,0,0,1,0
5922,1974,0,1,30/12/2021,4830,0,138,0,0,46,6,49,8,2,5,0,0,0,0,0
3598,1972,0,1,9/08/2021,10143,805,1909,161,667,253,12,28,8,4,12,0,0,0,0,0
6116,1968,0,1,21/09/2021,437,299,414,230,161,184,3,21,2,2,3,0,0,0,0,0
10486,1948,0,0,15/08/2021,10948,1725,3726,667,3473,2231,3,14,8,8,8,0,0,0,0,0
2410,1969,0,0,10/04/2022,8372,920,9775,3634,1380,1150,3,7,6,8,8,0,0,0,0,0
193,1996,0,0,6/05/2022,0,0,46,69,69,184,3,35,2,0,2,0,0,1,0,0
3363,1974,0,0,3/06/2022,0,138,69,161,138,276,3,56,2,0,3,0,0,0,0,0
8278,1990,0,0,12/11/2020,19849,1909,12581,1978,2277,759,3,35,16,4,5,0,0,0,0,0
10660,1957,1,1,31/03/2022,8027,161,805,0,0,1081,9,49,16,4,4,0,0,0,1,0
1604,1960,0,1,30/01/2022,4232,46,437,184,184,92,9,35,4,4,6,0,0,0,0,0
5907,1952,1,1,20/01/2021,184,0,184,0,0,46,3,56,2,0,2,0,0,0,0,0
10669,1981,0,1,3/08/2021,6371,483,1472,1426,483,575,6,21,6,4,10,0,0,0,0,0
2918,1981,1,1,30/06/2021,1012,115,437,0,92,437,9,35,4,0,4,0,0,0,0,0
5735,1991,0,0,2/05/2022,26588,2760,21045,2162,3312,2208,3,7,6,8,10,0,0,0,0,1
8387,1957,0,1,24/03/2021,3082,184,1748,138,0,253,3,42,8,2,5,0,0,0,0,0
1829,1961,0,1,7/04/2021,26404,0,1380,0,0,552,9,49,18,10,4,0,0,0,1,0
3839,1958,1,1,20/07/2021,138,276,69,483,138,920,15,35,4,4,3,0,0,0,0,0
9392,1971,1,0,25/07/2022,92,23,253,0,0,23,3,49,2,0,2,0,0,0,0,0
2292,1985,1,0,19/10/2021,115,92,184,46,0,115,3,35,2,0,3,0,0,0,0,0
10466,1965,1,1,8/11/2021,552,46,460,46,46,230,6,28,2,0,4,0,0,0,0,0
9855,1952,0,1,11/11/2021,20677,0,2323,0,0,460,3,28,12,12,13,0,1,0,0,0
5231,1974,0,2,16/05/2022,621,46,161,0,46,299,3,35,2,0,3,0,0,0,0,0
590,1970,0,0,10/03/2021,18768,1518,12627,4968,1518,2277,3,21,10,12,4,0,0,0,0,0
8732,1969,0,1,3/02/2021,29854,0,1610,851,322,966,12,28,14,8,10,0,0,0,1,1
2315,1960,0,1,7/07/2022,230,0,253,391,667,667,3,28,2,4,2,0,0,0,0,0
3515,1952,0,1,6/05/2022,2001,299,782,230,138,230,3,35,8,0,4,0,0,0,0,0
2245,1969,1,1,9/07/2021,1311,46,1173,92,46,529,9,42,4,2,4,0,0,0,0,0
6283,1968,0,1,8/07/2021,14605,345,2300,460,161,3013,3,42,18,6,9,0,0,0,0,0
2246,1965,0,1,18/11/2021,989,276,529,667,345,1403,3,28,4,2,4,0,0,0,0,0
6606,1969,1,0,17/06/2021,22172,782,3151,345,0,253,6,56,10,4,10,0,0,0,1,0
5545,1972,0,0,22/06/2022,13156,184,5957,782,805,1840,3,7,6,10,5,0,0,0,0,0
7342,1961,0,1,26/11/2020,7843,3266,2599,5957,3473,1518,9,35,12,12,12,0,0,0,0,0
837,1977,1,1,28/11/2021,1449,138,1311,299,299,506,12,28,4,2,5,0,0,0,0,0
9500,1959,0,1,13/04/2021,5083,2392,3887,2346,1794,1932,9,49,18,4,8,0,0,0,0,0
3602,1958,0,1,19/03/2022,3220,69,667,92,115,322,6,28,6,4,4,0,0,0,0,0
234,1979,1,0,27/12/2020,23,46,184,92,69,299,6,49,2,2,2,0,0,1,0,0
1118,1956,0,1,9/05/2021,12512,299,1955,184,138,667,9,56,20,8,5,0,0,1,0,0
7789,1965,0,0,8/02/2022,15732,2300,18423,483,1518,0,3,14,12,18,10,0,0,0,0,1
3068,1990,0,0,15/01/2022,23,276,207,0,322,161,3,49,4,0,3,0,0,0,0,0
3439,1972,1,1,17/01/2021,3611,138,897,138,299,1725,15,42,8,2,5,0,0,0,0,0
1506,1975,1,1,14/09/2021,1104,207,1035,69,345,460,12,42,4,2,4,0,0,0,0,0
232,1965,0,1,3/10/2021,6417,1909,2024,736,322,782,3,21,8,4,10,0,0,0,0,0
9739,1963,0,1,7/04/2021,1426,0,506,69,23,598,6,49,4,4,2,0,0,0,0,0
10395,1986,1,0,8/11/2020,23,1035,69,92,138,966,9,56,6,2,3,0,0,0,0,0
1176,1973,1,0,9/12/2021,46,138,92,69,23,207,3,56,2,0,2,0,0,0,0,0
1627,1957,0,0,14/04/2021,9384,1403,2507,1104,2806,943,3,28,10,14,9,0,1,0,0,0
938,1981,1,1,16/10/2021,1173,23,161,46,23,575,6,56,4,2,2,0,0,1,0,0
2740,1958,1,1,9/12/2021,1426,23,368,69,46,138,12,35,4,2,4,0,0,0,0,0
257,1959,0,1,15/07/2021,21896,276,4140,1081,276,276,6,21,10,8,9,0,0,0,0,0
4058,1955,0,0,29/12/2021,14214,345,2438,460,161,1035,3,42,22,4,8,0,0,0,1,0
7736,1986,1,0,8/01/2021,253,161,276,46,46,621,6,35,4,2,2,0,0,1,0,0
8210,1975,0,1,1/11/2021,7314,69,391,92,161,1288,15,28,8,2,8,0,0,0,0,0
833,1955,1,1,16/06/2022,1288,0,322,0,0,46,9,49,6,0,3,0,0,0,0,0
6230,1971,1,1,4/05/2021,2530,115,1357,161,23,161,15,56,10,0,4,0,0,0,0,0
1307,1978,0,1,28/04/2022,621,115,184,184,69,276,9,28,6,0,4,0,0,0,0,0
843,1971,1,0,12/08/2022,6969,0,6440,1380,3381,345,12,42,16,4,11,0,0,0,0,0
6918,1989,1,0,20/09/2021,115,92,299,184,0,92,3,56,2,0,3,0,0,0,0,0
286,1952,1,1,15/02/2022,2185,253,805,0,92,161,12,42,4,2,5,0,0,0,0,0
11086,1984,1,0,6/04/2022,23,138,46,69,138,69,3,49,2,0,3,0,0,0,0,0
1921,1967,2,1,20/12/2021,1058,23,276,69,0,207,6,28,4,0,3,0,0,0,0,0
4138,1962,0,1,10/08/2022,9453,2438,3381,1242,2645,1518,3,7,10,20,7,0,0,1,0,0
6862,1971,0,0,4/08/2022,23,23,69,23,23,23,45,140,0,0,0,0,0,0,0,0
4136,1992,1,0,19/02/2021,230,391,414,184,598,920,12,63,6,4,2,0,0,0,0,0
10833,1975,0,1,10/08/2022,18170,437,3059,276,0,437,9,42,16,6,13,0,0,0,1,0
9606,1965,0,0,13/11/2021,20286,667,11822,874,667,1012,3,21,8,4,6,0,1,0,0,1
8534,1952,0,2,2/10/2021,14145,644,5957,276,1104,690,12,28,12,10,13,0,0,0,1,0
5153,1967,0,1,11/05/2021,23092,1357,6095,2645,1357,621,6,42,22,20,11,0,0,1,0,0
961,1972,0,1,29/11/2021,3059,621,9683,299,4485,1633,6,28,14,6,5,0,0,0,0,0
5011,1963,0,1,4/01/2022,13685,529,2829,230,529,3542,6,42,16,18,4,0,0,0,0,0
6653,1970,1,1,16/10/2020,6739,0,2001,92,253,529,12,49,14,4,5,0,0,0,0,0
9094,1955,0,1,20/10/2020,7199,345,1081,460,0,4416,6,42,14,8,3,0,0,0,0,0
810,1975,0,1,29/07/2022,3473,1863,1978,3864,2093,1472,6,14,8,4,11,0,0,0,0,0
5493,1976,1,1,5/06/2022,345,0,46,0,0,138,3,42,2,0,2,0,0,1,0,0
5107,1973,1,1,5/08/2022,345,0,184,92,46,460,6,35,2,2,2,0,0,1,0,0
3979,1983,0,0,8/08/2021,22586,391,15456,529,782,1173,3,14,12,4,8,0,0,0,0,1
8147,1960,1,1,22/09/2021,644,0,253,0,0,207,9,56,4,0,3,0,0,0,0,0
1857,1952,1,1,23/05/2022,1058,0,276,0,46,529,6,49,4,2,2,0,0,0,0,0
3910,1975,0,0,25/12/2021,20631,3703,9890,4278,3703,621,0,7,8,14,6,0,1,1,0,1
5207,1963,1,1,11/12/2020,11247,138,3496,184,138,3036,30,56,18,8,6,0,0,0,0,0
5429,1948,0,1,6/11/2021,3335,23,759,46,23,23,3,42,8,2,4,0,0,0,0,0
9400,1958,0,0,7/09/2022,14490,598,14053,1012,414,1242,3,14,12,12,6,0,0,0,0,0
1740,1944,0,0,24/06/2022,17480,874,2392,1150,207,874,6,28,14,6,4,0,0,0,1,0
7488,1963,0,1,10/04/2021,9660,345,4278,3473,874,345,9,21,10,6,13,0,0,0,0,0
195,1972,1,0,12/11/2020,2875,391,1196,69,437,690,12,56,10,2,4,0,0,1,0,0
635,1966,1,1,5/06/2021,10672,115,1472,161,0,1610,24,56,18,2,7,0,0,0,0,0
7527,1968,1,0,7/02/2021,138,138,667,276,345,184,9,56,4,2,3,0,0,0,0,0
10319,1971,0,1,15/05/2021,25070,276,2208,368,276,1380,12,56,6,8,11,0,0,0,1,0
2296,1975,1,0,4/03/2022,69,46,253,46,46,230,3,42,2,0,2,0,0,1,0,0
10637,1964,1,2,20/03/2021,552,0,621,184,690,230,6,49,6,0,3,0,0,0,0,0
2931,1978,0,0,8/12/2020,16951,483,2438,1265,1449,4830,0,21,12,14,9,0,1,0,0,0
907,1975,0,1,15/02/2022,5842,138,1633,92,0,621,15,35,10,2,7,0,0,0,0,0
9516,1971,0,0,4/11/2020,14260,1242,5497,2277,2254,2737,6,49,18,14,10,1,0,0,1,0
679,1957,1,1,7/12/2020,299,92,460,0,0,23,6,63,2,0,3,0,0,0,0,0
5043,1951,0,0,22/01/2021,161,529,1794,3059,1127,3312,6,49,8,4,5,0,0,0,0,0
5267,1970,1,0,31/05/2021,368,46,414,46,23,115,3,49,2,0,3,0,0,0,0,0
339,1972,0,1,9/02/2021,10626,0,552,138,0,92,6,49,18,4,5,0,0,0,1,0
2516,1969,1,1,25/08/2021,506,46,230,138,92,782,6,28,2,4,2,0,0,0,0,0
9010,1972,0,0,29/04/2021,22264,3381,19366,3151,966,4830,3,14,10,14,10,0,1,1,0,1
378,1971,0,0,18/03/2021,6509,2576,3473,1173,1656,2875,6,42,14,4,10,0,0,0,0,0
4808,1956,0,0,22/11/2021,23,46,115,138,0,69,3,49,2,0,2,0,0,0,0,0
5068,1971,1,0,17/10/2021,322,23,161,46,23,23,3,63,4,0,2,0,0,0,0,0
7628,1973,1,0,4/06/2022,690,115,552,138,69,184,6,35,4,0,4,0,0,0,0,0
7128,1977,1,1,23/02/2022,92,0,115,0,23,115,3,49,2,0,2,0,0,0,0,0
2811,1963,1,1,29/06/2022,1196,0,207,0,0,23,6,28,2,0,4,0,0,0,0,0
1577,1946,0,0,8/05/2022,12834,1817,14306,4761,4025,2185,3,7,8,12,4,0,0,0,0,1
10641,1978,1,1,15/03/2021,138,115,92,299,92,575,12,42,4,2,3,0,0,0,0,0
1878,1985,0,0,7/05/2022,92,138,184,138,69,230,3,49,4,0,3,0,0,0,0,0
3099,1970,1,1,14/05/2021,4209,115,1495,69,115,1127,15,63,10,4,4,0,0,0,0,0
6055,1979,0,0,18/01/2021,12558,1656,8648,2162,3335,1656,3,21,10,10,8,0,0,0,1,0
4394,1965,0,0,9/08/2022,26266,667,5727,874,667,322,3,14,10,10,12,0,0,0,1,1
5758,1982,0,0,2/04/2022,24702,0,1587,0,0,1058,3,42,20,8,13,1,1,1,0,1
4603,1960,0,1,19/04/2022,8533,736,4347,0,1334,138,6,28,10,8,10,0,0,0,0,0
8427,1956,0,0,9/02/2021,12788,322,16491,4830,0,989,3,28,14,10,10,0,0,0,0,0
8789,1989,1,0,30/03/2022,805,920,2553,828,920,276,9,28,6,2,7,0,0,0,0,0
6197,1962,1,1,7/07/2021,851,0,391,0,0,69,9,63,6,0,3,0,0,0,0,0
4937,1973,1,1,27/08/2022,276,46,460,69,46,115,3,49,2,0,3,0,0,0,0,0
1920,1972,1,1,15/10/2021,1012,92,483,138,0,621,6,49,6,0,3,0,0,0,0,0
1650,1960,0,0,9/07/2021,17917,1978,12351,782,1587,3174,3,21,10,18,12,0,0,0,0,0
10971,1977,2,0,20/11/2020,3979,184,2461,161,46,4048,12,63,14,4,3,0,0,1,0,0
6398,1974,1,0,15/06/2022,161,230,299,368,0,92,6,56,6,0,3,0,0,0,0,0
9212,1962,0,1,3/05/2021,27715,0,5405,437,322,4715,18,49,12,6,13,0,0,0,0,0
7937,1982,0,0,5/07/2022,230,161,575,138,69,161,3,49,6,0,3,0,0,0,0,0
839,1975,1,0,12/12/2021,2231,92,1012,138,23,414,3,35,6,2,4,0,0,0,0,0
4246,1982,0,0,28/02/2022,1541,253,598,92,69,6026,0,119,2,0,1,0,0,0,0,0
4832,1979,1,0,24/05/2022,138,115,391,69,552,1058,6,49,4,4,2,0,0,0,0,0
5621,1969,1,1,28/02/2021,1679,1311,2300,1633,345,0,15,63,12,2,5,0,0,0,0,0
1945,1962,0,1,5/12/2021,16353,828,4991,3956,2208,3864,9,28,14,8,7,0,1,0,1,0
5147,1948,0,0,15/10/2021,17802,1610,2714,4186,4301,2139,3,7,8,18,13,0,0,0,0,0
2535,1978,1,0,4/11/2020,3749,0,11040,0,2898,1725,3,63,12,10,8,0,1,0,1,1
11039,1975,0,1,4/12/2021,1886,759,1242,1633,690,943,6,35,10,4,4,0,0,0,0,0
9635,1983,0,0,7/07/2022,1518,46,920,92,69,322,3,42,6,2,3,0,0,0,0,0
2173,1952,0,1,2/01/2022,299,138,161,0,69,69,3,42,2,0,3,0,0,0,0,0
942,1982,1,0,25/10/2020,3197,299,1794,460,299,828,9,63,14,2,3,0,0,0,0,0
5510,1977,0,1,7/02/2021,6026,138,1403,0,230,2346,9,35,10,4,6,0,0,0,0,0
873,1949,1,1,18/12/2020,25277,0,1035,0,0,782,33,56,6,8,10,0,0,0,1,0
2253,1990,0,0,5/05/2021,736,0,184,529,92,414,3,42,2,0,4,0,0,0,0,0
5181,1982,1,0,6/06/2021,46,92,46,0,253,115,3,63,2,0,2,0,0,0,0,0
979,1975,1,0,9/05/2021,138,230,483,437,322,966,6,42,4,2,3,0,0,0,0,0
10390,1959,0,1,29/04/2021,138,161,92,69,92,138,3,42,2,0,3,0,0,0,0,0
4698,1983,0,0,6/09/2021,3105,1058,2116,1495,1403,253,6,35,10,4,7,0,0,0,0,0
1745,1962,0,0,20/07/2021,16422,1748,9085,2668,0,276,3,7,8,12,9,0,0,0,0,0
5080,1993,0,0,7/01/2022,9660,0,10396,4186,1472,3220,3,14,12,12,4,0,0,0,0,0
5232,1965,0,1,15/04/2022,1978,276,1725,759,345,138,3,28,8,2,5,0,0,0,0,0
2407,1982,0,0,26/01/2021,18929,575,10557,2852,667,2185,3,28,12,12,7,0,0,0,0,1
3834,1962,0,1,3/06/2021,5313,3703,4945,3933,690,1219,6,35,16,4,11,0,0,0,0,0
7912,1978,1,0,9/07/2021,184,345,621,0,460,759,6,56,6,2,2,0,0,1,0,0
7712,1946,0,0,15/07/2022,4186,391,5957,1771,1610,667,3,28,12,4,10,0,0,0,0,0
1065,1963,0,0,17/03/2022,12811,2967,22632,4439,851,414,3,14,10,16,5,0,0,0,0,0
7275,1971,1,1,21/12/2021,1817,23,713,92,92,276,9,42,4,2,4,0,0,0,0,0
1384,1992,1,0,9/02/2022,138,92,322,184,184,506,6,56,4,2,2,0,0,1,0,0
9967,1974,1,1,16/08/2021,3680,345,4508,345,253,1150,24,56,12,2,7,0,0,0,0,0
10507,1977,0,1,11/10/2021,15893,161,1587,0,161,529,12,56,4,4,7,0,0,0,1,0
2674,1958,0,1,21/11/2020,12489,230,4715,3680,3289,1886,3,21,12,6,6,0,0,0,0,0
2698,1976,0,1,24/01/2022,5842,161,2484,460,0,598,9,42,12,6,5,0,0,0,0,0
3231,1973,1,0,11/02/2022,115,92,230,46,46,161,3,56,2,0,3,0,0,0,0,0
4096,1968,1,0,14/03/2022,2576,437,483,368,322,115,9,49,8,2,4,0,0,0,0,0
10476,1958,0,1,30/07/2022,3082,253,1357,345,46,690,3,14,6,4,5,0,0,0,0,0
5948,1975,0,1,16/07/2022,3289,138,1196,253,184,391,6,35,8,2,5,0,0,0,0,0
10258,1965,2,1,23/07/2021,621,0,115,0,0,69,6,56,2,0,3,0,0,0,0,0
5675,1960,0,1,21/12/2020,10557,0,552,138,0,92,18,42,8,10,7,0,0,0,1,0
4743,1969,0,1,20/05/2021,15847,184,3841,253,184,2024,15,42,16,8,11,0,0,0,0,0
8805,1960,0,1,18/02/2021,6509,230,874,0,299,621,12,56,14,4,4,0,0,0,0,0
1542,1975,1,2,18/03/2022,7981,0,805,92,69,161,18,35,8,4,8,0,0,0,0,0
6770,1985,1,0,6/11/2021,115,299,322,0,115,713,6,42,4,2,2,0,0,1,0,0
10420,1955,0,1,22/07/2022,2185,322,1472,46,207,874,3,49,8,4,3,0,0,0,0,0
793,1973,1,0,23/12/2020,414,69,391,69,0,92,3,63,4,0,3,0,0,0,0,0
10909,1948,0,0,3/04/2022,22816,552,15962,1173,437,2737,0,7,10,20,5,0,0,1,0,1
8216,1972,1,1,28/12/2021,3634,0,1748,299,161,1633,18,35,8,8,3,0,0,0,0,0
5289,1975,1,1,26/01/2021,184,92,276,345,92,667,6,28,2,2,2,0,0,0,0,0
2587,1972,1,0,1/08/2022,322,0,138,0,0,0,6,35,4,0,3,0,0,0,0,0
4405,1956,0,2,16/10/2021,14306,161,2645,690,0,345,6,35,12,6,12,0,0,0,0,0
8663,1974,1,1,8/08/2022,253,0,69,0,0,23,3,42,2,0,2,0,0,0,0,0
2589,1972,1,0,26/04/2022,575,69,368,184,115,46,6,42,4,2,3,0,0,0,0,0
3421,1968,0,1,8/07/2021,14605,345,2300,460,161,3013,3,42,18,6,9,0,0,0,0,0
10490,1969,1,1,26/02/2021,2300,1472,1817,1495,0,2507,6,49,12,4,4,0,0,0,0,0
4094,1961,1,1,11/11/2020,4623,46,989,69,115,805,12,42,10,2,5,0,0,0,0,0
9958,1972,0,1,15/06/2022,14766,322,1127,0,161,1311,3,35,18,4,9,0,0,0,0,0
2534,1953,0,1,8/07/2022,2231,23,943,138,46,943,6,49,8,2,3,0,0,0,0,0
4188,1957,0,1,30/10/2020,4692,115,897,391,0,2047,9,56,10,4,4,0,0,0,0,0
6613,1970,1,0,29/12/2020,11799,161,3059,1058,322,322,18,56,16,8,8,0,0,0,0,0
10827,1967,1,1,24/10/2020,2024,69,483,92,23,667,12,63,6,0,4,0,0,0,0,0
8402,1953,0,1,5/03/2022,7567,805,5106,2990,805,989,6,28,14,10,8,0,0,0,0,0
8783,1950,0,1,25/11/2020,6808,299,2392,253,299,391,9,21,8,4,9,0,0,0,0,0
10010,1953,1,1,23/11/2020,2300,46,368,46,23,713,12,63,6,4,2,0,0,0,0,0
618,1977,0,1,15/12/2020,9706,161,5474,1587,1058,345,3,28,14,4,12,0,0,0,0,0
9121,1972,1,0,6/08/2021,28014,368,6256,2392,0,1840,6,42,10,6,6,0,1,0,1,1
361,1969,1,1,7/05/2022,115,23,161,46,23,92,3,49,2,0,2,0,0,0,0,0
4310,1944,0,0,10/04/2022,11661,2139,11960,5566,920,598,3,7,10,20,5,0,1,0,0,0
2678,1990,1,0,2/05/2021,1196,276,1150,92,828,1265,9,63,10,0,3,0,0,0,0,0
6376,1979,1,0,27/08/2021,4393,1288,3197,1173,184,2300,12,28,8,6,8,0,0,0,0,0
5654,1972,2,1,2/06/2022,460,92,230,138,92,391,6,42,4,0,3,0,0,0,0,0
4098,1973,1,1,16/04/2022,460,69,368,0,92,23,9,42,4,0,4,0,0,0,0,0
7000,1972,0,0,30/12/2021,6417,3956,1702,874,184,5658,3,7,4,20,10,0,0,0,0,0
2561,1966,0,1,28/01/2021,22471,276,5819,368,276,2323,12,56,8,6,12,0,0,0,1,0
4086,1959,0,0,16/03/2021,138,23,161,529,92,437,3,56,2,2,2,0,0,0,0,0
2428,1970,1,0,21/07/2021,69,414,598,253,184,276,9,49,4,0,4,0,0,0,0,0
8254,1974,1,0,30/06/2021,322,0,46,0,0,161,3,56,2,0,2,0,0,0,0,0
2836,1972,1,0,3/12/2021,230,23,161,0,0,23,3,56,2,0,2,0,0,0,0,0
8418,1958,1,1,16/06/2022,161,230,391,184,138,299,6,49,4,0,3,0,0,0,0,0
1362,1972,0,0,21/05/2021,759,2001,1472,4025,368,1702,3,49,12,2,6,0,0,0,0,0
7152,1983,1,0,22/06/2021,276,0,299,46,0,230,3,49,2,0,3,0,0,0,0,0
10033,1973,1,0,2/05/2022,46,69,230,253,46,230,3,42,2,0,3,0,0,0,0,0
9349,1985,0,0,7/03/2022,15939,483,2714,2530,3381,966,3,14,12,10,11,0,1,0,0,1
274,1973,1,1,11/03/2022,207,69,345,46,69,46,6,42,4,0,3,0,0,0,0,0
3388,1967,1,1,16/01/2022,2967,598,1541,69,1541,46,15,49,12,2,5,0,0,0,0,0
922,1979,1,1,21/07/2021,368,46,253,69,0,368,6,56,2,2,2,0,0,1,0,0
8588,1961,1,1,11/11/2020,4623,46,989,69,115,805,12,42,10,2,5,0,0,0,0,0
574,1964,0,0,10/07/2022,322,828,253,69,598,805,3,14,2,2,4,0,0,0,0,0
3220,1983,1,0,3/05/2021,667,276,1357,437,23,828,6,56,6,0,4,0,0,0,0,0
1183,1949,1,1,8/12/2021,207,23,92,69,46,69,3,42,2,0,2,0,0,0,0,0
4530,1948,0,0,10/01/2021,22356,437,13685,4140,598,3174,9,21,6,14,10,0,1,0,0,0
4682,1958,0,0,1/01/2022,2277,621,2346,644,1104,138,3,7,4,4,8,0,0,0,0,0
8204,1971,0,0,4/03/2021,11086,805,12719,1656,3680,391,3,14,8,8,9,0,0,0,0,0
5221,1957,0,1,17/02/2021,16422,184,2277,253,0,1081,12,56,20,14,5,0,0,1,0,0
6652,1965,0,0,26/08/2022,5221,3473,13179,2254,1242,713,3,7,6,8,9,0,0,0,0,0
6246,1953,0,0,30/01/2022,16169,2346,13823,0,1334,989,3,7,6,22,8,0,0,0,0,0
5975,1967,1,0,17/12/2021,851,0,391,0,0,69,3,49,4,0,3,0,0,0,0,0
4042,1971,0,1,30/12/2020,2093,69,1196,46,23,713,9,56,8,0,4,0,0,0,0,0
10133,1970,0,0,1/05/2022,29946,1564,16813,2047,2622,1035,0,14,12,14,12,0,1,0,1,1
2525,1974,0,0,1/12/2020,3519,1472,2829,2668,1472,322,6,42,10,4,9,0,0,0,0,0
8233,1950,0,1,14/04/2022,11684,115,483,161,115,230,12,35,14,6,7,0,0,0,1,0
5074,1986,1,0,24/09/2021,690,0,230,46,0,115,3,49,2,0,3,0,0,0,0,0
10524,1963,0,1,6/09/2021,8878,529,2185,1242,943,4508,12,14,4,22,5,0,0,0,0,0
4690,1953,0,1,2/05/2021,10189,230,1725,0,230,1104,12,56,16,2,8,0,0,0,0,0
7196,1950,1,1,27/04/2022,207,0,69,0,0,23,3,21,0,0,3,0,0,0,0,0
9672,1970,1,1,9/03/2022,184,69,207,437,92,506,9,42,2,2,3,0,0,0,0,0
4864,1977,1,0,19/07/2021,1656,161,1334,299,23,552,12,56,8,2,3,0,0,0,0,0
